               m,      Re{B_x[1]} (Wb/m²),      Im{B_x[1]} (Wb/m²),      Re{B_y[1]} (Wb/m²),      Im{B_y[1]} (Wb/m²),      Re{B_z[1]} (Wb/m²),      Im{B_z[1]} (Wb/m²),      Re{B_x[2]} (Wb/m²),      Im{B_x[2]} (Wb/m²),      Re{B_y[2]} (Wb/m²),      Im{B_y[2]} (Wb/m²),      Re{B_z[2]} (Wb/m²),      Im{B_z[2]} (Wb/m²),      Re{B_x[3]} (Wb/m²),      Im{B_x[3]} (Wb/m²),      Re{B_y[3]} (Wb/m²),      Im{B_y[3]} (Wb/m²),      Re{B_z[3]} (Wb/m²),      Im{B_z[3]} (Wb/m²)
 1.000000000e+00,        -6.756048116e-06,        +7.220761154e-06,        +4.043908371e-06,        -4.322067528e-06,        -3.393826923e-10,        +3.627535766e-10,        -2.611107579e-06,        +2.790711950e-06,        -5.321498973e-06,        +5.687536904e-06,        -2.156708549e-10,        +2.305312742e-10,        +3.750391812e-06,        -4.008361498e-06,        +7.112606816e-06,        -7.601845652e-06,        +1.356959958e-09,        -1.450301151e-09
 2.000000000e+00,        +2.274227962e-06,        -4.294646617e-06,        -1.409531113e-06,        +2.665272714e-06,        +4.530049138e-10,        -8.547519991e-10,        -6.702971437e-06,        +1.266479859e-05,        +3.014670774e-06,        -5.692898867e-06,        +5.066711718e-10,        -9.547498132e-10,        -2.328749630e-06,        +4.398162208e-06,        +2.257938395e-06,        -4.268753617e-06,        -1.070391172e-09,        +2.020103062e-09
 3.000000000e+00,        -5.503115218e-06,        -1.777802248e-07,        -6.830240821e-06,        -2.170878898e-07,        -1.913723900e-09,        -6.146113501e-11,        -3.939485826e-06,        -1.202475254e-07,        -7.288284749e-06,        -2.354529701e-07,        -8.287375155e-09,        -2.652687432e-10,        +4.011861570e-06,        +1.301696948e-07,        +8.709982886e-06,        +2.764441239e-07,        +6.467653748e-09,        +2.075771462e-10
 4.000000000e+00,        -9.619682378e-07,        +1.596048057e-06,        -3.007545406e-06,        +4.989963899e-06,        -1.181150058e-09,        +1.959695112e-09,        -6.083350953e-06,        +1.009318143e-05,        -2.112074420e-06,        +3.504244706e-06,        +1.456416691e-09,        -2.416383416e-09,        +1.898756872e-06,        -3.150319257e-06,        -2.925160901e-06,        +4.853275773e-06,        +1.822823184e-09,        -3.024324907e-09
 5.000000000e+00,        -4.699384629e-06,        +1.420919347e-06,        +8.791045726e-06,        -2.658601683e-06,        +1.906436517e-09,        -5.758052844e-10,        -7.690782841e-06,        +2.325467599e-06,        -1.721299896e-05,        +5.205374283e-06,        -2.568047829e-08,        +7.766144711e-09,        +2.921853626e-06,        -8.833470857e-07,        +1.531152396e-06,        -4.630945638e-07,        -7.905203755e-09,        +2.390341567e-09
