               m,      Re{B_x[1]} (Wb/m²),      Im{B_x[1]} (Wb/m²),      Re{B_y[1]} (Wb/m²),      Im{B_y[1]} (Wb/m²),      Re{B_z[1]} (Wb/m²),      Im{B_z[1]} (Wb/m²),      Re{B_x[2]} (Wb/m²),      Im{B_x[2]} (Wb/m²),      Re{B_y[2]} (Wb/m²),      Im{B_y[2]} (Wb/m²),      Re{B_z[2]} (Wb/m²),      Im{B_z[2]} (Wb/m²),      Re{B_x[3]} (Wb/m²),      Im{B_x[3]} (Wb/m²),      Re{B_y[3]} (Wb/m²),      Im{B_y[3]} (Wb/m²),      Re{B_z[3]} (Wb/m²),      Im{B_z[3]} (Wb/m²)
 1.000000000e+00,        +5.820974768e-06,        -8.011874487e-06,        -3.491463804e-06,        +4.805581589e-06,        -2.729828093e-09,        +3.757285366e-09,        +2.241170183e-06,        -3.084702623e-06,        +4.578458314e-06,        -6.301698900e-06,        -3.363199556e-09,        +4.628744722e-09,        -3.224957410e-06,        +4.438767584e-06,        -6.111750050e-06,        +8.412091810e-06,        +2.956108280e-09,        -4.068743318e-09
 2.000000000e+00,        +3.868224891e-06,        -4.858970220e-06,        -6.877645638e-07,        +8.641933368e-07,        -7.060310918e-09,        +8.868810302e-09,        -7.852109241e-06,        +9.863754270e-06,        +5.062428441e-06,        -6.359032541e-06,        -1.137264577e-08,        +1.428404236e-08,        -3.676061259e-06,        +4.617629466e-06,        +1.431766353e-06,        -1.798857086e-06,        +4.584984676e-09,        -5.759018451e-09
 3.000000000e+00,        +2.795734766e-06,        -2.692748679e-06,        +5.292239236e-06,        -5.097460417e-06,        -5.680401890e-10,        +5.470091728e-10,        +5.520276447e-06,        -5.317256747e-06,        +3.774265432e-06,        -3.635236705e-06,        +6.676485455e-09,        -6.431108609e-09,        -1.802593693e-06,        +1.736166637e-06,        -6.963068272e-06,        +6.706806412e-06,        +9.087875336e-09,        -8.753258148e-09
 4.000000000e+00,        +1.760126150e-06,        +2.851111370e-07,        +5.718955507e-06,        +9.263755604e-07,        +4.480356232e-09,        +7.257872472e-10,        +1.150808541e-05,        +1.864118165e-06,        +4.042342892e-06,        +6.547921841e-07,        -1.408469692e-09,        -2.282917663e-10,        -3.659039026e-06,        -5.927034348e-07,        +5.575558039e-06,        +9.031475845e-07,        -1.340537307e-08,        -2.171429079e-09
