               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +2.332899095e+00,        +1.694952251e+00,        -6.353620177e+00,        -4.616181021e+00,        -2.987578362e+03,        -2.170605448e+03,        +2.275453152e+00,        +1.653237167e+00,        -2.342041662e+00,        -1.701607183e+00,        -4.518663394e+03,        -3.283005327e+03,        -1.722914756e+00,        -1.251771896e+00,        -3.761000339e+00,        -2.732529853e+00,        -2.425903507e+03,        -1.762524257e+03
 2.000000000e+00,        +1.589072957e+01,        +1.265016141e+01,        +4.270803866e+00,        +3.400097091e+00,        -5.397929513e+03,        -4.297159553e+03,        -2.525824903e+00,        -2.010671934e+00,        -2.107980839e+00,        -1.678122506e+00,        +1.057555368e+03,        +8.420692445e+02,        -2.853402832e+00,        -2.271635944e+00,        -6.438277530e+00,        -5.125919560e+00,        -3.591912263e+02,        -2.861120485e+02
 3.000000000e+00,        -2.460366633e+00,        -2.554105656e+00,        +5.192914488e+00,        +5.391429932e+00,        +3.288503283e+02,        +3.413220095e+02,        -5.039506614e+00,        -5.232117100e+00,        +3.760209993e+00,        +3.903853636e+00,        +4.392414582e+03,        +4.560284643e+03,        -2.668052756e+00,        -2.770060465e+00,        -1.395022507e+01,        -1.448343296e+01,        -4.263687092e+03,        -4.426625730e+03
 4.000000000e+00,        -4.963832243e+00,        +3.064408604e+01,        -1.553554577e+00,        +9.590828485e+00,        +9.941088208e+02,        -6.137104923e+03,        +1.283920731e+00,        -7.926420901e+00,        -9.434173039e-01,        +5.824275110e+00,        -5.073406262e+02,        +3.132054195e+03,        -5.842976453e-01,        +3.607160949e+00,        -4.516078438e+00,        +2.787988888e+01,        -9.690087821e+02,        +5.982150288e+03
