               m,      Re{B_x[1]} (Wb/m²),      Im{B_x[1]} (Wb/m²),      Re{B_y[1]} (Wb/m²),      Im{B_y[1]} (Wb/m²),      Re{B_z[1]} (Wb/m²),      Im{B_z[1]} (Wb/m²),      Re{B_x[2]} (Wb/m²),      Im{B_x[2]} (Wb/m²),      Re{B_y[2]} (Wb/m²),      Im{B_y[2]} (Wb/m²),      Re{B_z[2]} (Wb/m²),      Im{B_z[2]} (Wb/m²),      Re{B_x[3]} (Wb/m²),      Im{B_x[3]} (Wb/m²),      Re{B_y[3]} (Wb/m²),      Im{B_y[3]} (Wb/m²),      Re{B_z[3]} (Wb/m²),      Im{B_z[3]} (Wb/m²)
 1.000000000e+00,        -7.170008175e-06,        +6.831460508e-06,        +4.297034938e-06,        -4.094141137e-06,        +1.797441141e-09,        -1.712563178e-09,        -2.764759408e-06,        +2.634214817e-06,        -5.644132575e-06,        +5.377631715e-06,        +1.864462635e-10,        -1.776130770e-10,        +3.974335681e-06,        -3.786678664e-06,        +7.538154950e-06,        -7.182224357e-06,        +1.125076413e-10,        -1.071519581e-10
 2.000000000e+00,        +3.738329716e-06,        -5.605146928e-06,        +3.446550185e-08,        -4.372058056e-08,        -1.641339447e-09,        +2.457714711e-09,        -6.319783007e-06,        +9.491320975e-06,        +4.943562196e-06,        -7.412179425e-06,        -4.879526200e-11,        +7.577230586e-11,        -3.428055236e-06,        +5.141121538e-06,        +4.157077444e-07,        -6.343105546e-07,        +5.871878787e-09,        -8.814026192e-09
 3.000000000e+00,        -3.675931794e-07,        -2.907288686e-06,        -9.212702512e-07,        -7.383299621e-06,        +5.313754678e-10,        +4.241914003e-09,        -1.179931163e-06,        -9.522404352e-06,        -4.929279232e-07,        -3.899280360e-06,        -2.725505763e-10,        -2.182826235e-09,        +1.996209891e-07,        +1.564273213e-06,        +1.229262002e-06,        +9.856424700e-06,        +5.546935065e-10,        +4.506369413e-09
 4.000000000e+00,        +1.697831467e-06,        +6.812785274e-07,        +5.387223649e-06,        +2.161698420e-06,        +2.248476379e-09,        +9.022076604e-10,        +1.092440096e-05,        +4.383568431e-06,        +3.824399800e-06,        +1.534594534e-06,        +1.786486118e-09,        +7.170093511e-10,        -3.401175427e-06,        -1.364769008e-06,        +5.262042311e-06,        +2.111467887e-06,        +8.539243950e-09,        +3.426464609e-09
