               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        -1.266944033e+00,        -1.329730244e+00,        +8.205181518e-01,        +8.611805967e-01,        +2.548389866e+03,        +2.674680814e+03,        -9.790766862e-02,        -1.027551535e-01,        -3.317522219e+00,        -3.481929417e+00,        +3.851711556e+03,        +4.042591197e+03,        +3.742580348e+00,        +3.928052876e+00,        -6.885942149e-01,        -7.227175539e-01,        +2.069505569e+03,        +2.172064401e+03
 2.000000000e+00,        +1.429986928e+01,        +9.533713978e+00,        +1.613918106e+01,        +1.076110911e+01,        -5.619895582e+03,        -3.744966857e+03,        +7.249371502e+00,        +4.837797764e+00,        +2.208486987e+00,        +1.467208589e+00,        +1.918310929e+03,        +1.283021081e+03,        -5.424717994e+00,        -3.626307064e+00,        +2.784685735e-01,        +1.878703617e-01,        -1.157979933e+03,        -7.761783065e+02
 3.000000000e+00,        +2.521522187e+00,        -3.269720319e-01,        +4.414414144e+00,        -5.647426621e-01,        +1.522900675e+03,        -1.851596206e+02,        +7.731358782e+00,        -9.709484763e-01,        -6.809201349e+00,        +8.476935891e-01,        +6.004621425e+03,        -7.508690612e+02,        -1.433942958e+01,        +1.793856436e+00,        +3.128275030e+00,        -3.905591154e-01,        -5.966511552e+03,        +7.454570119e+02
 4.000000000e+00,        -9.915880654e+00,        +2.471161611e+01,        -1.075867844e+01,        +2.681197351e+01,        +2.318802623e+03,        -5.778746421e+03,        +2.223254395e+00,        -5.540664238e+00,        +6.353268559e+00,        -1.583313897e+01,        -1.181315883e+03,        +2.943987160e+03,        -7.981032894e+00,        +1.988974005e+01,        +1.742308048e+00,        -4.342052923e+00,        -2.263090799e+03,        +5.639905340e+03
