               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +1.085634002e+03,        +1.680873392e+03,        -2.925389793e+02,        -4.529353604e+02,        -3.623969553e+00,        -5.610947916e+00,        +1.572618533e+03,        +2.434865383e+03,        -3.092811780e+02,        -4.788571361e+02,        -1.471834324e+01,        -2.278822184e+01,        +1.311177752e+03,        +2.030079929e+03,        -2.040616877e+02,        -3.159467931e+02,        -5.169724711e+00,        -8.004220803e+00
 2.000000000e+00,        +3.706690939e+02,        +2.334931957e+02,        +2.104430429e+03,        +1.325643923e+03,        +2.703035847e+00,        +1.702727673e+00,        +5.320219739e+02,        +3.351331476e+02,        +2.193438294e+03,        +1.381712661e+03,        -1.017514584e+01,        -6.409596477e+00,        +4.476856579e+02,        +2.820077436e+02,        +1.449707354e+03,        +9.132142009e+02,        +1.075279483e+00,        +6.773628469e-01
 3.000000000e+00,        +4.641038574e+02,        +1.456150989e+03,        +8.397735110e+01,        +2.634626967e+02,        -3.876023031e+01,        -1.216114167e+02,        -6.081702469e+02,        -1.908167064e+03,        +3.285480103e+01,        +1.030756307e+02,        +6.192386817e+01,        +1.942881201e+02,        +8.241289077e+02,        +2.585749081e+03,        -4.684146065e+01,        -1.469559483e+02,        -2.930978567e+00,        -9.196084883e+00
 4.000000000e+00,        -2.028604147e+02,        -2.290299739e+02,        +1.705511009e+03,        +1.925525212e+03,        -5.866964461e+01,        -6.623813229e+01,        +2.630716309e+02,        +2.970085817e+02,        +6.622424759e+02,        +7.476729940e+02,        +8.782462664e+01,        +9.915414514e+01,        -3.592950009e+02,        -4.056450408e+02,        -9.573290237e+02,        -1.080826304e+03,        -6.232500783e-02,        -7.035812996e-02
 5.000000000e+00,        -4.287261567e-01,        -7.558642976e-02,        -6.260421414e-01,        -1.098603813e-01,        +4.821305650e+02,        +8.477176723e+01,        -1.329184588e+01,        -2.339913172e+00,        +4.204489592e+00,        +7.404912000e-01,        -9.491791733e+01,        -1.678165505e+01,        -4.731858597e+00,        -8.330458365e-01,        +6.406353460e+00,        +1.127666589e+00,        -2.975433400e+03,        -5.238119454e+02
 6.000000000e+00,        -1.116978997e+00,        +2.802010433e+00,        +3.118121378e+00,        -7.822451825e+00,        -9.094706913e+02,        +2.281640800e+03,        -1.004633360e+00,        +2.518006557e+00,        +3.367316556e+00,        -8.446712303e+00,        -6.692658394e+02,        +1.678947753e+03,        -7.044661714e-01,        +1.766494609e+00,        -6.190571580e-01,        +1.554079434e+00,        -3.420087286e+02,        +8.574728805e+02
 7.000000000e+00,        +4.291142885e+02,        -3.030044510e+03,        +3.383979641e+01,        -2.420719359e+02,        -1.318658233e+00,        +9.305897298e+00,        +2.316063682e+02,        -1.635429986e+03,        -3.082189016e+01,        +2.205959684e+02,        -1.886493576e+00,        +1.331044505e+01,        -4.237774566e+02,        +2.992367400e+03,        +3.190731446e+01,        -2.284738489e+02,        +1.651393911e+00,        -1.166629210e+01
 8.000000000e+00,        +1.780765276e+02,        +1.785325998e+02,        -2.013793690e+03,        -2.012101033e+03,        -4.033777658e+00,        -4.032335146e+00,        +8.283380764e+01,        +8.309080811e+01,        +1.907274370e+03,        +1.905672972e+03,        -7.546852866e+00,        -7.543336016e+00,        -1.712347880e+02,        -1.716889647e+02,        -2.045429899e+03,        -2.043714103e+03,        -2.917904313e+00,        -2.913201884e+00
