               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +1.780044304e+03,        -1.093307060e+03,        -3.788035492e+02,        +2.327144380e+02,        +6.507843769e+00,        -3.996415922e+00,        +2.562636552e+03,        -1.573976685e+03,        -4.106678174e+02,        +2.522891919e+02,        -3.503920156e+01,        +2.152206501e+01,        +2.088488123e+03,        -1.282753115e+03,        -2.449131298e+02,        +1.504623896e+02,        +7.221475489e+00,        -4.435496003e+00
 2.000000000e+00,        +1.364177958e+02,        -2.917689876e+02,        +1.068643138e+03,        -2.286629250e+03,        +1.538131048e+01,        -3.291131130e+01,        +2.011470817e+02,        -4.302157650e+02,        +1.142610417e+03,        -2.444901146e+03,        +1.638545525e+01,        -3.506286178e+01,        +1.769380152e+02,        -3.784490125e+02,        +7.387617378e+02,        -1.580764280e+03,        -6.742847845e-01,        +1.443293563e+00
 3.000000000e+00,        -3.525449613e+02,        -3.884243668e+02,        +1.703520529e+03,        +1.876880847e+03,        -3.165473735e+01,        -3.487595306e+01,        +4.252786656e+02,        +4.685606107e+02,        +6.739383409e+02,        +7.425222835e+02,        +8.089180877e+01,        +8.912357816e+01,        -5.766906652e+02,        -6.353821811e+02,        -9.648858119e+02,        -1.063078302e+03,        -2.256054745e+00,        -2.485655470e+00
 4.000000000e+00,        -1.229094458e+03,        -8.823634482e+02,        -4.504217574e+02,        -3.233529773e+02,        +9.833070505e+01,        +7.059122206e+01,        +1.620580442e+03,        +1.163410048e+03,        -1.834092685e+02,        -1.316675972e+02,        -1.704400562e+02,        -1.223581874e+02,        -2.139874801e+03,        -1.536210011e+03,        +2.518474081e+02,        +1.807985456e+02,        -5.840921144e+00,        -4.193180936e+00
 5.000000000e+00,        +3.207571481e+01,        +2.459925391e+01,        -1.550598975e+01,        -1.189175144e+01,        -1.970925737e+03,        -1.511533970e+03,        +2.604917326e+01,        +1.997725566e+01,        -6.963214387e+00,        -5.340542367e+00,        -1.449845561e+03,        -1.111911735e+03,        -6.412305998e+00,        -4.917661569e+00,        -2.535598848e+00,        -1.944569676e+00,        -6.710168730e+02,        -5.146299297e+02
 6.000000000e+00,        -8.035239644e+00,        +2.694717919e+01,        +2.294788582e+00,        -7.696144643e+00,        +1.242299819e+02,        -4.166902413e+02,        -1.704481402e+01,        +5.716003612e+01,        -1.872152328e+01,        +6.278121931e+01,        -4.001153690e+01,        +1.341085303e+02,        +1.986073293e+00,        -6.660439206e+00,        +1.375593481e+00,        -4.613096583e+00,        -8.819640984e+02,        +2.957583825e+03
 7.000000000e+00,        +2.616639686e+03,        -7.740360477e+02,        +1.337294148e+03,        -3.955763003e+02,        +3.718524517e+01,        -1.099967026e+01,        +1.416491366e+03,        -4.190163323e+02,        -1.336114262e+03,        +3.952276547e+02,        -4.486135596e+01,        +1.327034217e+01,        -2.541945700e+03,        +7.519403300e+02,        +1.359804047e+03,        -4.022349149e+02,        -1.715083744e+01,        +5.073358526e+00
 8.000000000e+00,        -1.512572543e+03,        -5.431693370e+02,        +2.380649648e+03,        +8.549194767e+02,        +2.992704489e+01,        +1.074724495e+01,        -7.608239522e+02,        -2.732137780e+02,        -2.287498108e+03,        -8.214678558e+02,        -3.022114323e+01,        -1.085287313e+01,        +1.403840718e+03,        +5.041229758e+02,        +2.393963764e+03,        +8.597007794e+02,        -7.937214561e+00,        -2.850391367e+00
