               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +1.105720223e+03,        +1.457542772e+03,        +4.980901668e+02,        +6.566022552e+02,        -4.342843035e+00,        -5.724727847e+00,        +1.604927480e+03,        +2.115589742e+03,        +5.129708307e+02,        +6.762188628e+02,        -8.275857336e+00,        -1.090904473e+01,        +1.346555082e+03,        +1.775007495e+03,        +3.504039241e+02,        +4.619161082e+02,        -8.319483073e+00,        -1.096665421e+01
 2.000000000e+00,        -6.487978848e+02,        -6.735867556e+01,        +2.278668270e+03,        +2.366036296e+02,        -2.974545181e+00,        -3.088843682e-01,        -9.495631963e+02,        -9.858444499e+01,        +2.376942902e+03,        +2.468078477e+02,        +1.024394128e+01,        +1.063596610e+00,        -7.858413025e+02,        -8.158657211e+01,        +1.578348456e+03,        +1.638865400e+02,        +5.978510830e-01,        +6.201742558e-02
 3.000000000e+00,        -3.970639403e-01,        +3.191770298e-01,        -4.670433220e+00,        +3.754041470e+00,        +1.224010034e+03,        -9.838431860e+02,        +2.543012199e+00,        -2.044039846e+00,        +6.710027894e+00,        -5.393421873e+00,        -1.190162487e+03,        +9.566397039e+02,        +2.227955720e+00,        -1.790843996e+00,        +5.096368717e+00,        -4.096444901e+00,        -4.240108517e+02,        +3.408276433e+02
 4.000000000e+00,        +3.996047656e+00,        -1.512682911e+00,        -2.361631860e+00,        +8.939906837e-01,        +1.276771312e+03,        -4.833156296e+02,        +2.541364047e+00,        -9.620253446e-01,        +8.538102019e+00,        -3.232059612e+00,        -7.016668332e+02,        +2.656126530e+02,        -5.824008266e+00,        +2.204652198e+00,        -5.502094815e+00,        +2.082784801e+00,        +2.181788156e+03,        -8.259051366e+02
 5.000000000e+00,        -6.458659825e+01,        -1.454496762e+03,        -1.508400211e+00,        -3.406795903e+01,        +5.404533898e+00,        +1.217157562e+02,        +8.499393945e+01,        +1.914072233e+03,        -6.890809924e-01,        -1.555641482e+01,        -8.439314821e+00,        -1.900615389e+02,        -1.154053372e+02,        -2.598939649e+03,        +2.075920340e-01,        +4.730819427e+00,        +4.854362797e-01,        +1.093188109e+01
 6.000000000e+00,        +1.410651837e+02,        +1.048898180e+02,        -1.965420167e+03,        -1.461658112e+03,        +8.694790750e+01,        +6.466358729e+01,        -1.885057098e+02,        -1.401648838e+02,        -7.634177919e+02,        -5.677441935e+02,        -1.253895521e+02,        -9.325300672e+01,        +2.613072732e+02,        +1.942977408e+02,        +1.112976014e+03,        +8.277059922e+02,        -4.700759751e+00,        -3.495737415e+00
 7.000000000e+00,        +9.037953522e+02,        +3.174673763e+02,        -2.433909384e+03,        -8.560373603e+02,        +6.780143820e-01,        +2.397438713e-01,        +4.869737356e+02,        +1.710537538e+02,        +2.292923746e+03,        +8.064496242e+02,        +8.982163787e-01,        +3.171332886e-01,        -9.205001707e+02,        -3.233450548e+02,        -2.493512679e+03,        -8.769973085e+02,        +1.247670658e+01,        +4.385726073e+00
 8.000000000e+00,        -5.876308051e+02,        -2.690320740e+03,        -1.935868139e+02,        -8.881347617e+02,        +2.127751331e+00,        +9.744046124e+00,        -3.178492741e+02,        -1.455194684e+03,        +1.803427612e+02,        +8.273910642e+02,        +2.041833178e+00,        +9.350762752e+00,        +5.824748153e+02,        +2.666698673e+03,        -1.930020686e+02,        -8.854973379e+02,        -3.032094334e+00,        -1.387637407e+01
