               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +2.332899095e+00,        +1.694952251e+00,        -6.353620177e+00,        -4.616181021e+00,        -2.987578362e+03,        -2.170605448e+03,        +2.275453152e+00,        +1.653237167e+00,        -2.342041662e+00,        -1.701607183e+00,        -4.518663394e+03,        -3.283005327e+03,        -1.722914756e+00,        -1.251771896e+00,        -3.761000339e+00,        -2.732529853e+00,        -2.425903507e+03,        -1.762524257e+03
 2.000000000e+00,        +1.589072950e+01,        +1.265016149e+01,        +4.270803848e+00,        +3.400097113e+00,        -5.397929490e+03,        -4.297159581e+03,        -2.525824893e+00,        -2.010671947e+00,        -2.107980831e+00,        -1.678122517e+00,        +1.057555364e+03,        +8.420692499e+02,        -2.853402820e+00,        -2.271635959e+00,        -6.438277502e+00,        -5.125919593e+00,        -3.591912246e+02,        -2.861120502e+02
 3.000000000e+00,        -2.460366654e+00,        -2.554105635e+00,        +5.192914532e+00,        +5.391429890e+00,        +3.288503311e+02,        +3.413220065e+02,        -5.039506657e+00,        -5.232117059e+00,        +3.760210025e+00,        +3.903853605e+00,        +4.392414619e+03,        +4.560284607e+03,        -2.668052779e+00,        -2.770060444e+00,        -1.395022519e+01,        -1.448343284e+01,        -4.263687128e+03,        -4.426625695e+03
 4.000000000e+00,        -4.621189081e+00,        +3.069762614e+01,        -1.446315882e+00,        +9.607585192e+00,        +9.254875204e+02,        -6.147827424e+03,        +1.195292411e+00,        -7.940269315e+00,        -8.782938736e-01,        +5.834450843e+00,        -4.723199391e+02,        +3.137526393e+03,        -5.439646093e-01,        +3.613463208e+00,        -4.204342815e+00,        +2.792859950e+01,        -9.021200884e+02,        +5.992602059e+03
