               m,      Re{B_x[1]} (Wb/m²),      Im{B_x[1]} (Wb/m²),      Re{B_y[1]} (Wb/m²),      Im{B_y[1]} (Wb/m²),      Re{B_z[1]} (Wb/m²),      Im{B_z[1]} (Wb/m²),      Re{B_x[2]} (Wb/m²),      Im{B_x[2]} (Wb/m²),      Re{B_y[2]} (Wb/m²),      Im{B_y[2]} (Wb/m²),      Re{B_z[2]} (Wb/m²),      Im{B_z[2]} (Wb/m²),      Re{B_x[3]} (Wb/m²),      Im{B_x[3]} (Wb/m²),      Re{B_y[3]} (Wb/m²),      Im{B_y[3]} (Wb/m²),      Re{B_z[3]} (Wb/m²),      Im{B_z[3]} (Wb/m²)
 1.000000000e+00,        +5.820974768e-06,        -8.011874487e-06,        -3.491463804e-06,        +4.805581589e-06,        -2.729828093e-09,        +3.757285366e-09,        +2.241170183e-06,        -3.084702623e-06,        +4.578458314e-06,        -6.301698900e-06,        -3.363199556e-09,        +4.628744722e-09,        -3.224957410e-06,        +4.438767584e-06,        -6.111750050e-06,        +8.412091810e-06,        +2.956108280e-09,        -4.068743318e-09
 2.000000000e+00,        +3.868224916e-06,        -4.858970199e-06,        -6.877645685e-07,        +8.641933335e-07,        -7.060310964e-09,        +8.868810265e-09,        -7.852109293e-06,        +9.863754230e-06,        +5.062428474e-06,        -6.359032514e-06,        -1.137264584e-08,        +1.428404230e-08,        -3.676061283e-06,        +4.617629447e-06,        +1.431766362e-06,        -1.798857078e-06,        +4.584984706e-09,        -5.759018427e-09
 3.000000000e+00,        +2.795734744e-06,        -2.692748702e-06,        +5.292239194e-06,        -5.097460461e-06,        -5.680401851e-10,        +5.470091775e-10,        +5.520276404e-06,        -5.317256792e-06,        +3.774265403e-06,        -3.635236735e-06,        +6.676485402e-09,        -6.431108664e-09,        -1.802593679e-06,        +1.736166652e-06,        -6.963068217e-06,        +6.706806469e-06,        +9.087875265e-09,        -8.753258222e-09
 4.000000000e+00,        +1.763201371e-06,        +2.654304982e-07,        +5.728947434e-06,        +8.624297474e-07,        +4.488184622e-09,        +6.756906803e-10,        +1.152819187e-05,        +1.735441893e-06,        +4.049405509e-06,        +6.095932134e-07,        -1.410932112e-09,        -2.125431230e-10,        -3.665431951e-06,        -5.517903302e-07,        +5.585299428e-06,        +8.408051531e-07,        -1.342879420e-08,        -2.021538514e-09
