               m,        Re{E_x[1]} (V/m),        Im{E_x[1]} (V/m),        Re{E_y[1]} (V/m),        Im{E_y[1]} (V/m),        Re{E_z[1]} (V/m),        Im{E_z[1]} (V/m),        Re{E_x[2]} (V/m),        Im{E_x[2]} (V/m),        Re{E_y[2]} (V/m),        Im{E_y[2]} (V/m),        Re{E_z[2]} (V/m),        Im{E_z[2]} (V/m),        Re{E_x[3]} (V/m),        Im{E_x[3]} (V/m),        Re{E_y[3]} (V/m),        Im{E_y[3]} (V/m),        Re{E_z[3]} (V/m),        Im{E_z[3]} (V/m)
 1.000000000e+00,        +1.808797937e+03,        +7.071006583e+02,        +3.305363607e+01,        +1.291722383e+01,        -2.684919839e+01,        -1.049597301e+01,        +2.637407016e+03,        +1.031023064e+03,        +3.415851742e+01,        +1.334903371e+01,        -5.866386546e+01,        -2.293311835e+01,        +2.198459249e+03,        +8.594282253e+02,        +1.285610994e+01,        +5.022831173e+00,        -2.231460370e+01,        -8.723306830e+00
 2.000000000e+00,        -3.613958142e+01,        -1.492212498e+01,        +2.239650388e+03,        +9.247879871e+02,        +4.301273505e+00,        +1.776058277e+00,        -1.002921995e+02,        -4.141155723e+01,        +2.297851490e+03,        +9.488201697e+02,        +3.566961218e+01,        +1.472854571e+01,        -4.925998339e+01,        -2.033964094e+01,        +1.553470488e+03,        +6.414531694e+02,        +9.148199922e+00,        +3.777437538e+00
 3.000000000e+00,        -2.428577796e+00,        -2.220363248e+00,        -1.281226105e+01,        -1.171382583e+01,        -1.423410852e+03,        -1.301377456e+03,        -1.475696247e+01,        -1.349186750e+01,        -3.951671949e+00,        -3.612862371e+00,        +1.252282961e+03,        +1.144922116e+03,        +5.503247923e+00,        +5.031400238e+00,        -4.692903178e+00,        -4.290581282e+00,        -2.640461191e+02,        -2.414030885e+02
 4.000000000e+00,        -3.116201276e+00,        -5.274545543e+00,        -2.989212098e+00,        -5.059803741e+00,        -3.759812163e+02,        -6.364192244e+02,        +9.864730858e+00,        +1.669676451e+01,        -5.274156885e+00,        -8.927142717e+00,        +7.674119238e+01,        +1.299197516e+02,        +8.317132694e+00,        +1.407778567e+01,        +9.265514556e-01,        +1.568163677e+00,        -1.213709564e+03,        -2.054339068e+03
 5.000000000e+00,        -7.221413538e+02,        -1.144474092e+03,        +6.471732817e+02,        +1.025690443e+03,        +3.891236837e+01,        +6.166828375e+01,        +9.388548941e+02,        +1.487928853e+03,        +2.460387416e+02,        +3.899413951e+02,        -5.537078337e+01,        -8.775134486e+01,        -1.277049335e+03,        -2.023910933e+03,        -3.566189407e+02,        -5.651977166e+02,        +4.464686842e+00,        +7.075775471e+00
 6.000000000e+00,        +3.256246303e+02,        -4.814305709e+02,        +1.189633045e+03,        -1.758819686e+03,        -8.778486079e+01,        +1.297868692e+02,        -4.339634981e+02,        +6.416075380e+02,        +4.575360723e+02,        -6.764468169e+02,        +1.369816209e+02,        -2.025225351e+02,        +5.829758894e+02,        -8.619199483e+02,        -6.733870936e+02,        +9.955730448e+02,        -1.931787243e+00,        +2.856098732e+00
 7.000000000e+00,        +2.329833756e+03,        -1.079242392e+03,        -1.146328570e+03,        +5.309972566e+02,        -3.209254010e+01,        +1.486609337e+01,        +1.255834698e+03,        -5.817371574e+02,        +1.061806635e+03,        -4.918453711e+02,        -1.932287762e+01,        +8.951112883e+00,        -2.321127581e+03,        +1.075209583e+03,        -1.152628275e+03,        +5.339151392e+02,        +2.407151678e+01,        -1.115062029e+01
 8.000000000e+00,        -1.128607678e+03,        +7.461360267e+02,        -2.002982880e+03,        +1.324186152e+03,        +9.257855810e+00,        -6.120494690e+00,        -6.766449465e+02,        +4.473378003e+02,        +1.859685755e+03,        -1.229451402e+03,        +5.376431266e+01,        -3.554405765e+01,        +1.148473530e+03,        -7.592694918e+02,        -2.061524376e+03,        +1.362888399e+03,        -2.120725527e+01,        +1.402032900e+01
